area,status,error,keyword,title,contentid,contenttypeid,addr1,addr2,mapx,mapy
서울,ok,,한강,난지한강공원 익스트림장,1029885,28,서울특별시 마포구 한강난지로 162 (상암동),,126.8851546298,37.5630252055
서울,ok,,한강,난지한강공원물놀이장,3057076,28,서울특별시 마포구 마포나루길 216 (상암동),,126.87901825097974,37.56483060789235
서울,ok,,한강,남양주한강공원(삼패지구),2733839,12,경기도 남양주시 강변북로632번길 14 (수석동),,127.17092906201816,37.58597509731076
서울,ok,,한강,남한강,131293,28,충청북도 충주시 엄정면 목계리,,127.8836197407,37.0753497633
서울,ok,,한강,남한강 래프팅(단양),131787,28,충청북도 단양군 영춘면 강변로 704,,128.4866152711,37.0872735337
서울,ok,,한강,남한강 승마 클럽,3075194,28,충청북도 충주시 중앙탑면 북부로 2140,,127.8554,37.0704
서울,ok,,한강,남한강 자전거길,2605334,28,경기도 남양주시 와부읍 경강로926번길 80,,127.238746566691,37.5495870547883
서울,ok,,한강,남한강민물매운탕,2840211,39,서울특별시 광진구 동일로 150 (화양동),,127.0662247324,37.5456776907
서울,ok,,한강,남한강수상스키장,2758033,28,경기도 양평군 옥천면 남한강변길 274-1,,127.4400334310,37.5101858123
서울,ok,,한강,남한강을 따라 만나는 역사의 향기,1887382,25,,,127.8409747200,37.1323229682
서울,ok,,한강,남한강을 따라 흩어진 역사의 향기,1887698,25,,,127.6038994562,37.3060263378
서울,ok,,한강,남한강출렁다리,3537123,12,경기도 여주시 강문로 8-578 (천송동),,127.6559,37.2949
서울,ok,,한강 치킨 본점,,,,,,,
서울,ok,,한강대교,,,,,,,
서울,ok,,한강진 역 6호선,,,,,,,
서울,ok,,한국 금융사 박물관,한국금융사박물관,130157,14,서울특별시 중구 세종대로 135-5 (태평로1가),,126.9764433706,37.5686567411
서울,ok,,한국 집 롯데월드몰점,,,,,,,
서울,ok,,한국 통닭,,,,,,,
서울,ok,,한국외국어대학교 서울캠퍼스,,,,,,,
서울,ok,,한국은행 본부,,,,,,,
서울,ok,,한국은행 화폐박물관,한국은행 화폐박물관,2762802,14,서울특별시 중구 남대문로 39 (남대문로3가),,126.979991760891,37.5621506093431
서울,ok,,한남동 카페거리,,,,,,,
서울,ok,,한복남 경복궁점,한복남 경복궁점,2390314,12,서울특별시 종로구 사직로 133-5,,126.9733212169,37.5762891312
서울,ok,,한섬 팩토리아울렛 가산점,,,,,,,
서울,ok,,한성백제 박물관,한성백제박물관,1916296,14,서울특별시 송파구 위례성대로 71 (방이동),,127.1206650789,37.5154988428
서울,ok,,한식당,묘한식당,2809900,39,제주특별자치도 제주시 녹차분재로 601,,126.262127681162,33.3226211550477
서울,ok,,한식당,봄날의 정원 한식당,2891616,39,인천광역시 강화군 선원면 선원사지로 67,,126.5070291097,37.7243497076
서울,ok,,한식당,사비성 (동학산장호텔 한식당),133943,39,충청남도 공주시 반포면 동학사1로 266-4,,127.2381753654,36.3595814233
서울,ok,,한식당,지강한식당 압구정 본점,4016987,39,서울특별시 강남구 압구정로30길 17 (신사동),,127.029553686621,37.5263301884169
서울,ok,,한식당,찐한식당,2859368,39,충청북도 옥천군 지전길 14 음식점,,127.7952398950,36.3443403319
서울,ok,,한식당,청룡 장모님 한식당,2807685,39,경상북도 경주시 진현로2길 55 (진현동),,129.326966004407,35.7863080273941
서울,ok,,한식당,한식당 남문,2558137,39,강원특별자치도 춘천시 남산면 남이섬길 1,,127.5261035858,37.7901159965
서울,ok,,한식당,[백년가게]대한식당,2616101,39,전남광주통합특별시 광양시 광양읍 매일시장길 12-15,,127.5856058874,34.9762277488
서울,ok,,한신포차 송파 방이점,,,,,,,
서울,ok,,한양도성 유적전시관,한양도성유적전시관,3045072,14,서울특별시 중구 소월로 99 (회현동1가),,126.9817995542117,37.55418467509315
서울,ok,,한우리 센트럴시티점,,,,,,,
서울,ok,,한전아트센터,한전아트센터 공연장,130315,14,서울특별시 서초구 효령로72길 60 (서초동),,127.0280882379,37.4856423108
서울,ok,,한지문화산업센터,한지가헌,3368708,14,서울특별시 종로구 북촌로 31-9 (재동),,126.9844043563999,37.57953759430051
서울,ok,,할리스 강남역점,,,,,,,
서울,ok,,할리스 선릉 샹젤리제점,,,,,,,
서울,ok,,할리스 연트럴파크점,,,,,,,
서울,ok,,할리스 홍대 거리점,,,,,,,
서울,ok,,할머니의 레시피,할머니의 레시피,2895145,39,서울특별시 성동구 서울숲2길 44-12,,127.0431018227,37.5462299888
서울,ok,,할아버지 공장,,,,,,,
서울,ok,,함박웃음 식당,,,,,,,
서울,ok,,함흥 본가면옥 건대점,,,,,,,
서울,ok,,합정식,,,,,,,
서울,ok,,핫 브레드 가락시장역점,,,,,,,
서울,ok,,핫 브레드 성신여대입구역점,,,,,,,
서울,ok,,핫떡 암사점,,,,,,,
서울,ok,,핫쵸 성수점,,,,,,,
서울,ok,,항동 철길,,,,,,,
서울,ok,,해머스미스 커피 교대 정문점,,,,,,,
서울,ok,,해바라기 소극장,,,,,,,
서울,ok,,해밥 대학로점,,,,,,,
서울,ok,,해방,부흥국수 해방촌국수,2795304,39,경기도 의정부시 장곡로 458 (신곡동),,127.0558227975,37.7441210927
서울,ok,,해방,사해방흑돼지,2481642,39,제주특별자치도 서귀포시 천제연로 263,,126.432727313043,33.2514987875865
서울,ok,,해방,서울 해방촌의 이국적인 맛집을 찾아서,2385683,25,,,126.9831045523,37.5447207531
서울,ok,,해방,옵틱리브레 해방안경 대구대곡역점,3305308,38,대구광역시 달서구 비슬로 2708 (대곡동),,128.511646367735,35.8086214146441
서울,ok,,해방,해방촌 혼고,2740116,39,서울특별시 용산구 신흥로 89,,126.9854654198,37.5457317890
서울,ok,,해방,해방촌마을,2761544,12,서울특별시 용산구 신흥로3가길 66 (용산동2가),,126.9840128576,37.5427821054
서울,ok,,행복한 백화점 목동점,,,,,,,
서울,ok,,허니 크랙,,,,,,,
서울,ok,,허밍 버드,,,,,,,
서울,ok,,허브족발,,,,,,,
서울,ok,,헤르니아,,,,,,,
서울,ok,,헤르츠 모텔,,,,,,,
서울,ok,,헤리티지 플로스,,,,,,,
서울,ok,,헤이,뮤지엄헤이,3369652,14,경기도 파주시 탄현면 평화로 885-43,,126.690283218336,37.7828471165328
서울,ok,,헤이,앤헤이븐,2869276,39,서울특별시 강남구 영동대로129길 22,,127.0556653566,37.5184028905
서울,ok,,헤이,카페 헤이브,2875269,39,경상남도 김해시 내외로77번길 12 (내동),,128.8661258674,35.2356492348
서울,ok,,헤이,카페더헤이븐,2842560,39,경상북도 포항시 남구 장기면 동해안로 3952-44,,129.5178633945,35.9268308943
서울,ok,,헤이,커피공장103 헤이리점,2841885,39,경기도 파주시 탄현면 헤이리마을길 93-119,,126.6976930811,37.7917257856
서울,ok,,헤이,코나헤이븐,2836585,39,경기도 용인시 수지구 신봉1로 436 (신봉동),,127.0413440668,37.3345128550
서울,ok,,헤이,헤이 썬 브런치카페,2844977,39,경기도 용인시 수지구 성복2로 400 (성복동),,127.0462273040,37.3221560407
서울,ok,,헤이,"헤이, 서귀포",2918548,32,제주특별자치도 서귀포시 태평로 363 (서귀동),,126.5600780016,33.2461172827
서울,ok,,헤이,헤이그라운드,2782927,39,전북특별자치도 김제시 금산면 모악로 460-20,,127.0415765757,35.7165152364
서울,ok,,헤이,헤이다이닝,2844809,39,울산광역시 남구 돋질로312번길 7 (삼산동),,129.3389816591,35.5428457506
서울,ok,,헤이,헤이더그린,2832899,39,서울특별시 강서구 대장로 58,,126.7942384993,37.5425037478
서울,ok,,헤이,헤이든,2832655,39,부산광역시 기장군 일광읍 문오성길 22,,129.2567155544,35.2824206625
서울,ok,,헤이,헤이리 예술마을,128168,12,경기도 파주시 탄현면 헤이리마을길 70-21,,126.69929799395,37.7880092899503
서울,ok,,헤이,헤이리 트릭아트,3012679,14,경기도 파주시 탄현면 헤이리마을길 93-53,,126.6967030167441,37.79003960619057
서울,ok,,헤이,헤이리농원,3021180,12,경기도 파주시 탄현면 방촌로649번길 152-41,,126.707854721245,37.8003105850017
서울,ok,,헤이,헤이리무장애노을숲길,3032506,12,경기도 파주시 탄현면 법흥리,1652-585,126.7024,37.7902
서울,ok,,헤이,헤이리스,2782872,14,경기도 파주시 탄현면 헤이리마을길 7,,126.694717879502,37.7882869516154
서울,ok,,헤이,헤이리시네마,2654543,14,경기도 파주시 탄현면 헤이리마을길 93-119 커피공장 103 카페 3층,,126.697678604018,37.7916699241586
서울,ok,,헤이,헤이리예술마을뮤지엄카페 타임캡슐,736105,14,경기도 파주시 탄현면 헤이리마을길 59-63,,126.695820495643,37.7901672968951
서울,ok,,헤이,헤이리풀빌라 워라벨 호스텔,2671726,32,경기도 파주시 탄현면 샘철길 38-12,,126.6887356312,37.7894981080
서울,ok,,헤이 더 그린,헤이더그린,2832899,39,서울특별시 강서구 대장로 58,,126.7942384993,37.5425037478
서울,ok,,헤이데이,,,,,,,
서울,ok,,현대 시티 아울렛 가산점,,,,,,,
서울,ok,,현대 시티 아울렛 동대문점,,,,,,,
서울,ok,,현대모터 스튜디오 서울,,,,,,,
서울,ok,,현대백화점 무역센터점,갤럭시 현대백화점 무역센터점,2922388,38,서울특별시 강남구 테헤란로 517 (삼성동),7층,127.059765116537,37.5086151302204
서울,ok,,현대백화점 무역센터점,게스 현대백화점 무역센터점,2917627,38,서울특별시 강남구 테헤란로 517 (삼성동),6층,127.059765116537,37.5086151302204
서울,ok,,현대백화점 무역센터점,고야드 현대백화점 무역센터점,2925786,38,서울특별시 강남구 테헤란로 517 (삼성동),1층,127.059765116537,37.5086151302204
서울,ok,,현대백화점 무역센터점,골든구스 현대백화점 무역센터점,2918628,38,서울특별시 강남구 테헤란로 517 (삼성동),2층,127.059765116537,37.5086151302204
서울,ok,,현대백화점 무역센터점,골든듀 현대백화점 무역센터점,2915643,38,서울특별시 강남구 테헤란로 517 (삼성동),3층,127.059765116537,37.5086151302204
서울,ok,,현대백화점 무역센터점,구찌 현대백화점 무역센터점,2907553,38,서울특별시 강남구 테헤란로 517 (삼성동),1층,127.059765116537,37.5086151302204
서울,ok,,현대백화점 무역센터점,금강안경 현대백화점 무역센터점,2914059,38,서울특별시 강남구 테헤란로 517 (삼성동),4층,127.059765116537,37.5086151302204
서울,ok,,현대백화점 무역센터점,까르띠에 현대백화점 무역센터점,2907778,38,서울특별시 강남구 테헤란로 517 (삼성동),1층,127.059765116537,37.5086151302204
서울,ok,,현대백화점 무역센터점,꼼데가르송 여성 컬렉션 현대백화점 무역센터점,2918284,38,서울특별시 강남구 테헤란로 517 (삼성동),3층,127.059765116537,37.5086151302204
서울,ok,,현대백화점 무역센터점,네스프레소 부티크 현대백화점 무역센터점,2923879,38,서울특별시 강남구 테헤란로 517 (삼성동),3층,127.059765116537,37.5086151302204
서울,ok,,현대백화점 무역센터점,노스페이스 현대백화점 무역센터점,2918331,38,서울특별시 강남구 테헤란로 517 (삼성동),6층,127.059765116537,37.5086151302204
서울,ok,,현대백화점 무역센터점,데상트 현대백화점 무역센터점,2918057,38,서울특별시 강남구 테헤란로 517 (삼성동),6층,127.059765116537,37.5086151302204
서울,ok,,현대백화점 무역센터점,디디에두보 현대백화점 무역센터점,2918448,38,서울특별시 강남구 테헤란로 517 (삼성동),,127.059765116537,37.5086151302204
서울,ok,,현대백화점 무역센터점,라이카 스토어 현대백화점 무역센터점,2925732,38,서울특별시 강남구 테헤란로 517 (삼성동),7층,127.059765116537,37.5086151302204
서울,ok,,현대백화점 무역센터점,랑방컬렉션 현대백화점 무역센터점,2918404,38,서울특별시 강남구 테헤란로 517 (삼성동),5층,127.059765116537,37.5086151302204
서울,ok,,현대백화점 무역센터점,레오나드 현대백화점 무역센터점,2918173,38,서울특별시 강남구 테헤란로 517 (삼성동),3층,127.059765116537,37.5086151302204
서울,ok,,현대백화점 무역센터점,로에베 현대백화점 무역센터점,2918575,38,서울특별시 강남구 테헤란로 517 (삼성동),2층,127.059765116537,37.5086151302204
서울,ok,,현대백화점 무역센터점,로저비비에 현대백화점 무역센터점,4026752,38,서울특별시 강남구 테헤란로 517 (삼성동),2층,127.059765116537,37.5086151302204
서울,ok,,현대백화점 무역센터점,록시땅 현대백화점 무역센터점,2924608,38,서울특별시 강남구 테헤란로 517 (삼성동),2층,127.059765116537,37.5086151302204
서울,ok,,현대백화점 무역센터점,롤렉스 현대백화점 무역센터점,2905645,38,서울특별시 강남구 테헤란로 517 (삼성동),2층,127.059765116537,37.5086151302204
서울,ok,,현대백화점 신촌점,골든듀 현대백화점 신촌점,2915272,38,서울특별시 서대문구 신촌로 83 (창천동),,126.935844876509,37.5560830579515
서울,ok,,현대백화점 신촌점,그랜드세이코 세이코 현대백화점 신촌점,4025562,38,서울특별시 서대문구 신촌로 83 (창천동),2층,126.935844876509,37.5560830579515
서울,ok,,현대백화점 신촌점,금강제화 현대백화점 신촌점,2910285,38,서울특별시 서대문구 신촌로 83 (창천동),,126.935844876509,37.5560830579515
서울,ok,,현대백화점 신촌점,내셔널지오그래픽 현대백화점 신촌점,2927067,38,서울특별시 서대문구 신촌로 83 (창천동),8층,126.935844876509,37.5560830579515
서울,ok,,현대백화점 신촌점,네파 현대백화점 신촌점,2927074,38,서울특별시 서대문구 신촌로 83 (창천동),8층,126.935844876509,37.5560830579515
서울,ok,,현대백화점 신촌점,닥스 셔츠 현대백화점 신촌점,4013028,38,서울특별시 서대문구 신촌로 83 (창천동),6층,126.935844876509,37.5560830579515
서울,ok,,현대백화점 신촌점,디스커버리 현대백화점 신촌점,2927071,38,서울특별시 서대문구 신촌로 83 (창천동),8층,126.935844876509,37.5560830579515
서울,ok,,현대백화점 신촌점,르베이지 현대백화점 신촌점,2927077,38,서울특별시 서대문구 신촌로 83 (창천동),5층,126.935844876509,37.5560830579515
서울,ok,,현대백화점 신촌점,마인드브릿지 현대백화점 신촌점,2924530,38,서울특별시 서대문구 신촌로 83 (창천동),,126.935844876509,37.5560830579515
서울,ok,,현대백화점 신촌점,미니골드 현대백화점 신촌점,2922822,38,서울특별시 서대문구 신촌로 83 (창천동),B2층,126.935844876509,37.5560830579515
서울,ok,,현대백화점 신촌점,부루앤쥬디 현대백화점 신촌점,2924528,38,서울특별시 서대문구 신촌로 83 (창천동),,126.935844876509,37.5560830579515
서울,ok,,현대백화점 신촌점,비체 현대백화점 신촌점,2908621,38,서울특별시 서대문구 신촌로 83 (창천동),,126.935844876509,37.5560830579515
서울,ok,,현대백화점 신촌점,빈폴멘 현대백화점 신촌점,2922403,38,서울특별시 서대문구 신촌로 83 (창천동),7층,126.935844876509,37.5560830579515
서울,ok,,현대백화점 신촌점,스톤헨지 현대백화점 신촌점,2924041,38,서울특별시 서대문구 신촌로 83 (창천동),,126.935844876509,37.5560830579515
서울,ok,,현대백화점 신촌점,쌤소나이트 레드 현대백화점 신촌점 유플렉스,2924525,38,서울특별시 서대문구 연세로 13 (창천동),B1층,126.936559696179,37.5567378385686
서울,ok,,현대백화점 신촌점,에잇세컨즈 현대백화점 신촌점 유플렉스,4013031,38,서울특별시 서대문구 연세로 13 (창천동),1층,126.936559696179,37.5567378385686
서울,ok,,현대백화점 신촌점,오렌즈 현대백화점 신촌점,4013027,38,서울특별시 서대문구 신촌로 83 (창천동),B2층,126.935844876509,37.5560830579515
서울,ok,,현대백화점 신촌점,올젠 현대백화점 신촌점,2927075,38,서울특별시 서대문구 신촌로 83 (창천동),,126.935844876509,37.5560830579515
서울,ok,,현대백화점 신촌점,원더플레이스 현대백화점 신촌점 유플렉스,3306578,38,서울특별시 서대문구 연세로 13 (창천동),,126.936559696179,37.5567378385686
서울,ok,,현대백화점 신촌점,웨이브안경 현대백화점 신촌점,2912342,38,서울특별시 서대문구 신촌로 83 (창천동),11층,126.935844876509,37.5560830579515
서울,ok,,현대백화점 유플렉스 신촌점,,,,,,,
서울,ok,,현대백화점 천호점,갤럭시 현대백화점 천호점,2903096,38,서울특별시 강동구 천호대로 1005 (천호동),6층,127.124440988259,37.5389750482546
서울,ok,,현대백화점 천호점,골든듀 현대백화점 천호점,2900988,38,서울특별시 강동구 천호대로 1005 (천호동),,127.124440988259,37.5389750482546
서울,ok,,현대백화점 천호점,금강안경 현대백화점 천호점,4011678,38,서울특별시 강동구 천호대로 1005 (천호동),4층,127.124440988259,37.5389750482546
서울,ok,,현대백화점 천호점,마에스트로 현대백화점 천호점,2910270,38,서울특별시 강동구 천호대로 1005 (천호동),,127.124440988259,37.5389750482546
서울,ok,,현대백화점 천호점,비체 현대백화점 천호점,4011680,38,서울특별시 강동구 천호대로 1005 (천호동),1층,127.124440988259,37.5389750482546
서울,ok,,현대백화점 천호점,스톤헨지 현대백화점 천호점,4026766,38,서울특별시 강동구 천호대로 1005 (천호동),1층,127.124440988259,37.5389750482546
서울,ok,,현대백화점 천호점,에잇세컨즈 현대백화점 천호점,2900321,38,서울특별시 강동구 천호대로 1005 (천호동),,127.124440988259,37.5389750482546
서울,ok,,현대백화점 천호점,올젠 현대백화점 천호점,2917677,38,서울특별시 강동구 천호대로 1005 (천호동),,127.124440988259,37.5389750482546
서울,ok,,현대백화점 천호점,캠브리지 현대백화점 천호점,2925028,38,서울특별시 강동구 천호대로 1005 (천호동),,127.124440988259,37.5389750482546
서울,ok,,현대백화점 천호점,코오롱스포츠 현대백화점 천호점,4011679,38,서울특별시 강동구 천호대로 1005 (천호동),7층,127.124440988259,37.5389750482546
서울,ok,,현대백화점 천호점,토즈 현대백화점 천호점,2900763,38,서울특별시 강동구 천호대로 1005 (천호동),1층,127.124440988259,37.5389750482546
서울,ok,,현대백화점 천호점,현대백화점 천호점,2906228,38,서울특별시 강동구 천호대로 1005 (천호동),,127.124440988259,37.5389750482546
서울,ok,,현대백화점 천호점,ABC마트 GS 현대백화점 천호점,2924505,38,서울특별시 강동구 천호대로 1005 (천호동),,127.124440988259,37.5389750482546
서울,ok,,현대카드 디자인 라이브러리,,,,,,,
서울,ok,,현대카드 뮤직 라이브러리,현대카드 뮤직 라이브러리,3428325,14,서울특별시 용산구 이태원로 246 (한남동),,127.0007170640,37.5366886688
서울,ok,,현대카드 쿠킹 라이브러리,,,,,,,
서울,ok,,현선이네 용산 본점,,,,,,,
서울,ok,,형제 네 생소금 구이,,,,,,,
서울,ok,,혜화동 성당,,,,,,,
서울,ok,,혜화문,,,,,,,
서울,ok,,호랑이 카 레 북촌 본점,,,,,,,
서울,ok,,호미 호식,,,,,,,
서울,ok,,호족반 청담,호족반 청담,2855422,39,서울특별시 강남구 언주로164길 39 (신사동),,127.0367640978,37.5255100592
서울,ok,,호텔 데저트,,,,,,,
서울,ok,,호텔 캠퍼스,,,,,,,
서울,ok,,호텔 팝 리즈 프리미어,,,,,,,
서울,ok,,호텔리베라,호텔리베라 거제,2578995,32,경상남도 거제시 일운면 거제대로 2190,,128.704088887676,34.8112109128651
서울,ok,,호텔리베라,호텔리베라 청담,142764,32,서울특별시 강남구 영동대로 737,,127.0543430983,37.5239188930
서울,ok,,호호 식당 파미 스테이션 점,,,,,,,
서울,ok,,홈 보이 서울,,,,,,,
서울,ok,,홈 오브 하이,,,,,,,
서울,ok,,홈플러스 월드컵점,다이소 홈플러스 월드컵점,4027406,38,서울특별시 마포구 월드컵로 240 (성산동),,126.897273034482,37.5682884450841
서울,ok,,홍대 반지 카페 본점,,,,,,,
서울,ok,,홍대 수제버거 풀리너마이트,,,,,,,
서울,ok,,홍대 앞 걷고 싶은 거리,홍대걷고싶은거리,3082405,12,서울특별시 마포구 서교동,,126.924307,37.555999
서울,ok,,홍대 예술의 거리,,,,,,,
서울,ok,,홍대 패션거리,,,,,,,
서울,ok,,홍대네 컷 홍대 2호점,,,,,,,
서울,ok,,홍대엔 파스타,,,,,,,
서울,ok,,홍대입구역 2호선,,,,,,,
서울,ok,,홍대입구역 공항철도 4번 출구,,,,,,,
서울,ok,,홍익대학교 서울캠퍼스,,,,,,,
서울,ok,,홍제천 인공폭포,홍제천인공폭포,3452906,12,서울특별시 서대문구 연희로 248 (연희동),,126.9362995081,37.5792603445
서울,ok,,홍콩반점 41 강남역점,,,,,,,
서울,ok,,홍콩반점 41 망원시장점,,,,,,,
서울,ok,,홍콩반점 41 영등포역점,,,,,,,
서울,ok,,홍콩반점 41 홍대입구역점,,,,,,,
서울,ok,,화단 과자점,,,,,,,
서울,ok,,화양연화,,,,,,,
서울,ok,,화원,가평문화원,129877,14,경기도 가평군 가평읍 문화로 121,,127.5086764052,37.8239061890
서울,ok,,화원,강남문화원,130373,14,서울특별시 강남구 논현로131길 40 (논현동),,127.02710608967487,37.513847089614906
서울,ok,,화원,강동문화원,130376,14,서울특별시 강동구 상암로 168 (천호동),,127.1412345681,37.5457706995
서울,ok,,화원,강릉문화원,129942,14,강원특별자치도 강릉시 하슬라로 96 (교동),,128.87381940149692,37.75872442633942
서울,ok,,화원,강북문화원,130217,14,서울특별시 강북구 삼각산로 85,(수유동),127.013293703712,37.6407884967305
서울,ok,,화원,강화문화원,129867,14,인천광역시 강화군 강화읍 남문로 52,,126.4879775686,37.7425639138
서울,ok,,화원,강화원조칼국수,2877991,39,인천광역시 강화군 화도면 해안남로 1367,,126.4622367757,37.5962916217
서울,ok,,화원,거제문화원,129947,14,경상남도 거제시 능포로 7,(장승포동),128.7230565080,34.8701125536
서울,ok,,화원,경산문화원,130502,14,경상북도 경산시 서상길 75 (서상동),,128.7341380141,35.8184589358
서울,ok,,화원,경주문화원,130030,14,경상북도 경주시 중앙로 67-12 (동부동),,129.2103948710745,35.84603137409364
서울,ok,,화원,고성문화원,129889,14,강원특별자치도 고성군 간성읍 간성로 71-7,,128.4669111436,38.3786985861
서울,ok,,화원,고성문화원(경남),129943,14,경상남도 고성군 고성읍 성내로 54,,128.3149337201,34.9754351028
서울,ok,,화원,고양문화원,129874,14,경기도 고양시 일산서구 한류월드로 280 (대화동),,126.7562912956,37.6650638123
서울,ok,,화원,고창문화원,130051,14,전북특별자치도 고창군 고창읍 천변북로 119,,126.7053525574,35.4344220857
서울,ok,,화원,고흥문화원,129996,14,전남광주통합특별시 고흥군 고흥읍 고흥로 1892-67,,127.2975208647,34.6124080728
서울,ok,,화원,곡성문화원,129991,14,전남광주통합특별시 곡성군 곡성읍 곡성로 855,,127.2974151402,35.2804829367
서울,ok,,화원,과천문화원,129866,14,경기도 과천시 문원로 40-1 (문원동),,127.0018061326,37.4283929277
서울,ok,,화원,과학관과 문화원에서 대구에 대해 알아보기,1978180,25,,,128.4655208035,35.6882159398
서울,ok,,화원,관악문화원,130212,14,서울특별시 관악구 신림로3길 35 (신림동),,126.9448852069,37.4676512424
서울,ok,,화원,광명문화원,130093,14,경기도 광명시 철망산로 42 (하안동),,126.87319170902937,37.467539777737784
서울,ok,,환기미술관,환기미술관,129760,14,서울특별시 종로구 자하문로40길 63,(부암동),126.9661269237,37.5940980426
서울,ok,,회화나무,서산 해미읍성 회화나무,917225,12,충청남도 서산시 해미면 동문1길 36-1,(해미면),126.5488417988,36.7129010308
서울,ok,,회화나무,인천 신현동 회화나무,1619744,12,인천광역시 서해구 신현동 131-7,,126.667397680149,37.5164557841985
서울,ok,,회화나무,함안 영동리 회화나무,702511,12,경상남도 함안군 칠북면 영동2길 18-31,,128.5314191715,35.3318350969
서울,ok,,효도 치킨 광화문점,,,,,,,
서울,ok,,효뜨,효뜨,2807589,39,서울특별시 용산구 한강대로40가길 6,,126.9713226968,37.5304055382
서울,ok,,효뜨,효뜨꽌,2827032,39,경기도 성남시 분당구 정자일로 140 (정자동),정자역엠코헤리츠 2단지 1층 122호,127.106555413744,37.3625100862929
서울,ok,,효자동 초밥,,,,,,,
서울,ok,,효자손 왕만두,,,,,,,
서울,ok,,훈카츠,훈카츠,2808930,39,서울특별시 영등포구 선유로9길 10 문래 SK V1 center,,126.887151186264,37.5178650997687
서울,ok,,훈훈 호떡,,,,,,,
서울,ok,,훠궈 나라 강남점,,,,,,,
서울,ok,,훠궈 나라 홍대점,,,,,,,
서울,ok,,흥인지문,흥인지문,126514,12,서울특별시 종로구 종로 288 (종로6가),,127.0097180432,37.5712209291
서울,ok,,흥인지문,흥인지문공원,3056442,12,서울특별시 종로구 종로6가,70,127.009077,37.571926
서울,ok,,히노야 마,히노야마,2852774,39,서울특별시 양천구 목동서로 349 (신정동),,126.8653216097,37.5174607031
서울,ok,,힐사이드 테이블,,,,,,,
수원,ok,,1059-3 Coffee House,,,,,,,
수원,ok,,143베이커리 커피숍,,,,,,,
수원,ok,,AK 푸드홀,,,,,,,
수원,ok,,AK플라자 수원,갤럭시 AK플라자 수원점,4011490,38,경기도 수원시 팔달구 덕영대로 924 (매산로1가),4층,127.000179930083,37.2655920786365
수원,ok,,AK플라자 수원,게스 AK플라자 수원점,2918717,38,경기도 수원시 팔달구 덕영대로 924 (매산로1가),4층,127.000179930083,37.2655920786365
수원,ok,,AK플라자 수원,골든듀 AK플라자 수원점,2909892,38,경기도 수원시 팔달구 덕영대로 924 (매산로1가),2층,127.000179930083,37.2655920786365
수원,ok,,AK플라자 수원,금강제화 AK플라자 수원점,2912754,38,경기도 수원시 팔달구 덕영대로 924 (매산로1가),2층,127.000179930083,37.2655920786365
수원,ok,,AK플라자 수원,네파 AK플라자 수원점,2918606,38,경기도 수원시 팔달구 덕영대로 924 (매산로1가),4층,127.000179930083,37.2655920786365
수원,ok,,AK플라자 수원,닥스남성 AK플라자 수원점,2911614,38,경기도 수원시 팔달구 덕영대로 924 (매산로1가),4층,127.000179930083,37.2655920786365
수원,ok,,AK플라자 수원,디스커버리 AK플라자 수원점,2918497,38,경기도 수원시 팔달구 덕영대로 924 (매산로1가),4층,127.000179930083,37.2655920786365
수원,ok,,AK플라자 수원,론진 AK플라자 수원점,4025438,38,경기도 수원시 팔달구 덕영대로 924 (매산로1가),1층,127.000179930083,37.2655920786365
수원,ok,,AK플라자 수원,마에스트로 AK플라자 수원점,2931868,38,경기도 수원시 팔달구 덕영대로 924 (매산로1가),4층,127.000179930083,37.2655920786365
수원,ok,,AK플라자 수원,바쏘옴므 AK플라자 수원점,2900592,38,경기도 수원시 팔달구 덕영대로 924 (매산로1가),4층,127.000179930083,37.2655920786365
수원,ok,,AK플라자 수원,버커루진 AK플라자 수원점,2918712,38,경기도 수원시 팔달구 덕영대로 924 (매산로1가),4층,127.000179930083,37.2655920786365
수원,ok,,AK플라자 수원,블랙야크 AK플라자 수원점,2918648,38,경기도 수원시 팔달구 덕영대로 924 (매산로1가),4층,127.000179930083,37.2655920786365
수원,ok,,AK플라자 수원,빈폴 AK플라자 수원점,2924767,38,경기도 수원시 팔달구 덕영대로 924 (매산로1가),4층,127.000179930083,37.2655920786365
수원,ok,,AK플라자 수원,삼성스토어 AK플라자 수원점,4025439,38,경기도 수원시 팔달구 덕영대로 924 (매산로1가),5층,127.000179930083,37.2655920786365
수원,ok,,AK플라자 수원,스타몽뜨레 AK플라자 수원점,2910679,38,경기도 수원시 팔달구 덕영대로 924 (매산로1가),2층,127.000179930083,37.2655920786365
수원,ok,,AK플라자 수원,스톤헨지 AK플라자 수원점,2924006,38,경기도 수원시 팔달구 덕영대로 924 (매산로1가),2층,127.000179930083,37.2655920786365
수원,ok,,AK플라자 수원,스파오 AK플라자 수원점,4025440,38,경기도 수원시 팔달구 덕영대로 924 (매산로1가),5층,127.000179930083,37.2655920786365
수원,ok,,AK플라자 수원,아이더 AK플라자 수원점,2918643,38,경기도 수원시 팔달구 덕영대로 924 (매산로1가),4층,127.000179930083,37.2655920786365
수원,ok,,AK플라자 수원,아이잗바바 AK플라자 수원점,2926872,38,경기도 수원시 팔달구 덕영대로 924 (매산로1가),3층,127.000179930083,37.2655920786365
수원,ok,,AK플라자 수원,챰스 AK플라자 수원점,2922540,38,경기도 수원시 팔달구 덕영대로 924 (매산로1가),2층,127.000179930083,37.2655920786365
